"","year","ISO_code","countries","region","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries","pf_ss_disappearances","pf_ss_women_fgm","pf_ss_women_missing","pf_ss_women_inheritance_widows","pf_ss_women_inheritance_daughters","pf_ss_women_inheritance","pf_ss_women","pf_ss","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_movement","pf_religion_estop_establish","pf_religion_estop_operate","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_religion","pf_association_association","pf_association_assembly","pf_association_political_establish","pf_association_political_operate","pf_association_political","pf_association_prof_establish","pf_association_prof_operate","pf_association_prof","pf_association_sport_establish","pf_association_sport_operate","pf_association_sport","pf_association","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_expression","pf_identity_legal","pf_identity_parental_marriage","pf_identity_parental_divorce","pf_identity_parental","pf_identity_sex_male","pf_identity_sex_female","pf_identity_sex","pf_identity_divorce","pf_identity","pf_score","pf_rank","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax_income","ef_government_tax_payroll","ef_government_tax","ef_government","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_legal","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_money","ef_trade_tariffs_revenue","ef_trade_tariffs_mean","ef_trade_tariffs_sd","ef_trade_tariffs","ef_trade_regulatory_nontariff","ef_trade_regulatory_compliance","ef_trade_regulatory","ef_trade_black","ef_trade_movement_foreign","ef_trade_movement_capital","ef_trade_movement_visit","ef_trade_movement","ef_trade","ef_regulation_credit_ownership","ef_regulation_credit_private","ef_regulation_credit_interest","ef_regulation_credit","ef_regulation_labor_minwage","ef_regulation_labor_firing","ef_regulation_labor_bargain","ef_regulation_labor_hours","ef_regulation_labor_dismissal","ef_regulation_labor_conscription","ef_regulation_labor","ef_regulation_business_adm","ef_regulation_business_bureaucracy","ef_regulation_business_start","ef_regulation_business_bribes","ef_regulation_business_licensing","ef_regulation_business_compliance","ef_regulation_business","ef_regulation","ef_score","ef_rank","hf_score","hf_rank","hf_quartile"
"21",2016,"LTU","Lithuania","Eastern Europe",NA,NA,NA,6.79590086,7.901253425,10,10,10,10,10,10,10,10,10,10,10,10,9.300417808,10,10,10,10,NA,NA,10,9.028888889,6.388888889,8.472592593,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,8,8.5,10,10,10,9.5,10,10,10,10,10,10,10,10,10,8.821338926,24,5.567647059,6.365568148,10,10,4,7,7.233303802,5.357533297,3.685846528,5.5707105,8.333333333,6.666666667,6.242192341,9.670883679,6.20657444,6.761916478,1,6.499517474,7.960775313,9.581574194,9.819,10,9.340337377,9,8.96,6.8384,8.266133333,5.604292552,9.722487073,7.663389812,10,5.845059951,6.923076923,7.743794892,6.837310589,8.191708434,10,9.53718565,10,9.84572855,8.333333333,3.706353108,8.174511592,10,6.258626923,3,6.578804159,3.432486057,9.555555556,9.754331377,4.881258686,9.695923309,8.774820617,7.682395934,8.035642881,7.86,13,8.340669463,20,1
"22",2016,"LUX","Luxembourg","Western Europe",NA,NA,NA,7.897751196,9.712393676,10,10,NA,10,10,10,10,10,10,10,10,10,9.904131225,10,10,10,10,NA,NA,10,9.555555556,7.866666667,9.140740741,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,9,8.75,10,10,10,9.678571429,7,10,10,10,10,10,10,10,9.25,9.257401822,7,1.305882353,3.87154227,7,5,4,4.5,4.169356156,8.640106518,7.243423859,8.855674267,10,10,7.456058655,6.17918671,8.69280974,8.090271155,1,8.350836767,7.969855756,9.331964596,9.94018,10,9.310500088,9,8.96,6.8384,8.266133333,6.739070415,9.963313765,8.35119209,10,8.266446591,3.846153846,7.743794892,6.618798443,8.309030967,8,10,10,9.333333333,2.233333333,4.462350607,6.760544777,6,8.503450769,10,6.326613248,5.690419673,7.111111111,9.394856662,7.779623747,8.357440165,9.383487044,7.952823067,7.870923216,7.6,25,8.428700911,15,1
"23",2016,"MKD","Macedonia","Eastern Europe",4.684098868,5.632478964,4.666635558,4.994404463,9.364619409,10,10,5,10,10,9,10,7.5,5,5,5,7.5,8.621539803,10,0,10,6.666666667,NA,NA,10,8.66,6.344444444,8.334814815,7.5,7.5,NA,NA,5,NA,NA,10,NA,NA,10,8,10,10,3.666666667,3.75,10,10,7.5,7.845238095,7,10,10,10,10,10,10,10,9.25,7.413658024,67,6.058823529,4.554430961,6,10,7,8.5,6.278313623,3.456874322,3.741427866,5.11683583,5.8,NA,3.936617186,8.381146916,6.626016299,5.695883666,0.897435897,5.070281017,8.55025206,9.0232428,9.9522,5,8.131423715,9.54,8.64,6.5456,8.241866667,5.7847073,9.596451414,7.690579357,10,6.082060574,3.076923077,8.518174381,5.892386011,7.956208009,10,8.774,10,9.591333333,7.233333333,5.267974714,5.197515456,8,7.755176154,10,7.242333276,4.463678564,9.333333333,9.77483383,5.049293859,9.342829624,8.66609015,7.77167656,8.201781057,7.13,68,7.271829012,56,2
"24",2016,"MLT","Malta","Western Europe",NA,NA,NA,6.880670013,9.625832523,10,10,NA,10,10,10,NA,10,10,10,10,10,9.875277508,10,10,10,10,NA,NA,10,9.148888889,6.2,8.44962963,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,8.333333333,7.75,10,10,10,9.44047619,10,10,10,10,10,10,10,NA,10,8.977997462,20,4.126470588,6.54294124,6,7,7,7,5.917352957,5.64056476,4.51360325,6.878979207,10,8.333333333,5.35237337,5.311780858,6.269021035,7.54658858,1,6.64958271,8.156197897,9.884055437,9.8846,10,9.481213334,9,8.96,6.8384,8.266133333,6.96999391,9.364501239,8.167247574,10,7.088244359,6.923076923,7.743794892,7.251705391,8.421271575,10,9.477976003,10,9.825992001,7.233333333,4.978255432,7.916793823,8,10,10,8.021397098,4.440620343,4.888888889,9.407446542,4.55155166,8.191765083,8.441903621,6.653696023,8.167028374,7.73,17,8.353998731,19,1
"25",2016,"MDA","Moldova","Eastern Europe",5.143327547,4.658885429,3.552055717,4.451422898,8.722339573,10,10,5,10,10,9,10,10,5,5,5,8.333333333,8.685224302,5,10,10,8.333333333,NA,NA,5,7.677777778,5.461111111,6.046296296,7.5,7.5,NA,NA,5,NA,NA,5,NA,NA,5,6,10,10,4.333333333,4.75,7.5,7.5,7.5,7.369047619,10,10,10,10,10,10,10,10,10,7.059029525,76,6.473529412,6.524017532,6,10,4,7,6.499386736,1.832148632,2.353257338,3.839514255,6.666666667,6.666666667,4.318054344,9.534471833,3.997172912,6.236871878,0.717948718,4.337326557,9.042936582,9.166548698,8.724,5,7.98337132,9.373333333,8.92,7.7752,8.689511111,5.400554338,8.794682484,7.097618411,10,4.848850767,0.769230769,6.526912838,4.048331458,7.458865245,10,8.553962337,10,9.517987446,5.566666667,4.029035568,5.923919678,6,6.788175112,3,5.217966171,3.066776593,6,9.781092332,2.648455183,6.414429057,7.971111909,5.980310846,6.905421487,6.64,95,6.849514762,75,2
"26",2016,"MNE","Montenegro","Eastern Europe",NA,NA,NA,5.103067796,8.217753026,10,10,7.5,10,10,9.5,NA,NA,NA,NA,NA,NA,8.858876513,10,10,NA,10,NA,NA,NA,8.975555556,8.8,8.887777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,5.666666667,5.25,NA,NA,NA,5.229166667,7,10,10,10,10,10,10,NA,9,7.630104133,56,5.779411765,NA,8,10,4,7,6.926470588,4.318779707,4.038123886,5.005172888,6.7,NA,4.795719043,7.644076654,4.882881642,5.886982282,0.820512821,4.923546896,8.815265171,9.31022592,9.9458,5,8.267822773,7.8,9.22,7.738,8.252666667,5.833835602,9.227220956,7.530528279,10,5.587015947,6.923076923,8.075671816,6.861921562,8.161279127,10,0,10,6.666666667,5.566666667,4.497410853,6.753880978,10,7.755176154,10,7.428855775,4.37556386,6.888888889,9.664077982,4.332862854,8.420550941,6.63720206,6.719857764,6.938460069,7.04,72,7.335052066,52,2
"27",2016,"NLD","Netherlands","Western Europe",8.867740296,8.714600181,7.99131195,8.524550809,9.778654838,10,10,10,9.980427059,9.964768706,9.989039153,10,10,10,10,10,10,9.922564664,10,10,10,10,NA,NA,10,8.444444444,8.238888889,8.894444444,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,9.333333333,8.75,10,10,10,9.726190476,7,10,10,10,10,10,10,10,9.25,9.39884236,1,1.217647059,3.514908674,8,3,3,3,3.933138933,9.075863362,7.249952555,8.684293428,10,10,5.138718524,7.947613359,8.554676373,6.791223685,1,8.160260143,8.292201446,9.785342911,9.93668,10,9.503556089,9,8.96,6.8384,8.266133333,7.005387147,9.963313765,8.484350456,10,7.428259452,8.461538462,7.743794892,7.877864268,8.657087014,8,9.348360671,10,9.116120224,6.666666667,5.401446025,5.071632067,10,7.530693769,10,7.445073088,5.545299848,9.111111111,9.841722489,8.089649439,8.286754232,8.66609015,8.256771212,8.272654841,7.71,18,8.55442118,6,1
"28",2016,"NOR","Norway","Western Europe",8.90412555,8.50921782,8.256120568,8.556487979,9.794277909,10,10,10,10,10,10,10,10,10,10,10,10,9.93142597,10,10,10,10,NA,NA,7.5,8.611111111,6.111111111,7.407407407,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,9.333333333,9.25,10,10,10,9.797619048,10,10,10,10,10,10,10,10,10,9.342481133,2,1.526470588,4.954059491,7,6,3,4.5,4.49513252,9.27011013,6.899097363,8.611489932,10,10,6.848528697,9.121524194,9.154444535,8.199858665,1,8.67833928,9.614939733,9.092169639,9.29,10,9.499277343,9.9,8.78,0,6.226666667,5.722955068,9.85325506,7.788105064,10,6.650182406,4.615384615,7.743794892,6.336453971,7.587806425,10,10,10,10,7.233333333,3.998122215,4.577465057,4,10,1,5.134820101,5.091474057,7.555555556,9.846743061,7.71305124,9.11622851,9.069625903,8.065446388,7.733422163,7.6,25,8.471240566,10,1
"29",2016,"POL","Poland","Eastern Europe",6.579361172,6.409359477,6.159868485,6.382863045,9.731941532,10,10,7.5,10,9.994732696,9.498946539,10,10,10,10,10,10,9.743629357,10,10,10,10,NA,NA,5,8.16,5.877777778,6.345925926,10,10,NA,NA,10,NA,NA,7.5,NA,NA,7.5,9,10,10,6.333333333,6.5,7.5,10,10,8.619047619,7,10,10,10,10,10,10,10,9.25,8.353120455,36,4.888235294,5.609294392,8,7,1,4,5.624382422,3.704773188,2.919246158,5.112249057,10,7.5,4.123415198,9.277711792,5.143005848,6.419945558,0.846153846,5.559009928,9.083963877,9.62969112,9.878066,10,9.647930249,9,8.96,6.8384,8.266133333,5.939730008,9.963313765,7.951521887,10,6.256422203,2.307692308,7.743794892,5.435969801,7.913406255,8,8.487464407,10,8.829154802,5.566666667,4.070659478,7.457520167,8,7.755176154,10,7.141670411,2.985792557,8.888888889,8.654254799,4.689665397,8.42342063,7.085575118,6.787932898,7.586252704,7.27,54,7.811560227,39,1
"30",2016,"PRT","Portugal","Western Europe",8.170779606,6.920652248,6.405392964,7.165608272,9.745626863,10,10,10,10,10,10,10,10,10,10,10,10,9.915208954,10,10,10,10,NA,NA,10,9.482222222,8.794444444,9.425555556,10,10,NA,NA,10,NA,NA,10,NA,NA,7.5,9.5,10,10,8.666666667,8.25,10,10,10,9.55952381,7,10,10,10,10,10,10,10,9.25,9.043712243,14,5.420588235,4.719198936,10,4,1,2.5,5.659946793,6.52775526,3.022828698,6.152745883,10,8.333333333,5.297116834,7.58150873,7.851490975,8.045332432,1,6.979123572,7.926290505,9.598598502,9.878522,10,9.350852752,9,8.96,6.8384,8.266133333,7.550303937,9.963313765,8.756808851,10,7.089840571,4.615384615,7.743794892,6.483006693,8.376487219,8,7.210676775,10,8.403558925,2.233333333,3.500438532,6.445578733,6,7.03979273,10,5.869857221,3.285301527,8.666666667,9.817857962,5.562755783,9.074357291,7.276133668,7.28051215,7.184642765,7.51,36,8.276856122,22,1
"31",2016,"ROU","Romania","Eastern Europe",6.778753866,6.460960281,5.74570745,6.328473866,9.500479499,10,10,10,10,10,10,10,10,10,10,10,10,9.833493166,10,10,10,10,NA,NA,10,7.937777778,5.694444444,7.877407407,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,7,6,10,10,10,9,7,10,10,10,10,10,10,10,9.25,8.653232499,31,6.308823529,7.025733572,7,10,4,7,6.833639275,4.795878728,3.018834393,5.640152295,8.333333333,5.833333333,5.038344998,9.237416468,5.646742185,6.819165548,1,6.040355698,8.203500916,9.469986006,9.6924,10,9.34147173,9,8.96,6.8384,8.266133333,6.057826678,9.963313765,8.010570222,10,6.262592872,8.461538462,7.743794892,7.489308742,8.441503074,10,9.366340923,10,9.788780308,3.9,4.99061346,7.330312728,8,10,10,7.370154365,2.60335803,6.444444444,9.609960582,3.522025386,6.67455035,8.172879786,6.171203096,7.77671259,7.69,20,8.171616249,24,1
"32",2016,"RUS","Russia","Eastern Europe",3.329539175,5.310767905,3.345275614,3.995194231,5.673527042,0,9.840656656,5,9.852203276,9.915478748,6.921667736,10,10,10,10,10,10,7.531731593,0,0,10,3.333333333,NA,NA,5,5.966666667,2.822222222,4.596296296,5,5,NA,NA,2.5,NA,NA,5,NA,NA,7.5,5,10,9.861440571,1.666666667,1.5,5,7.5,7.5,6.146872462,7,10,10,10,10,10,10,10,9.25,5.714381665,130,4.120588235,5.2292964,10,10,5,7.5,6.712471159,4.197311402,3.915076256,4.320523342,6.666666667,5,6.922299313,9.688567665,4.606658618,5.912367503,0.743589744,4.962398878,8.626469425,9.197752242,8.59006,10,9.103570417,5.586666667,8.48,6.7472,6.937955556,4.768466552,6.667884964,5.718175758,10,4.179345767,6.153846154,3.761271805,4.698154575,6.838571472,5,8.721312689,10,7.90710423,4.45,5.072476068,6.057516733,6,8.503450769,3,5.513907262,3.817852338,4.444444444,9.665078116,4.041123946,7.012069406,8.116833153,6.182900234,6.534637242,6.83,87,6.272190833,119,3
"33",2016,"SRB","Serbia","Eastern Europe",4.732948066,4.910499575,3.55561199,4.399686544,9.442291144,10,10,7.5,10,10,9.5,10,10,5,10,7.5,9.166666667,9.369652604,10,10,10,10,NA,NA,10,8.888888889,5.922222222,8.27037037,7.5,7.5,NA,NA,7.5,NA,NA,7.5,NA,NA,10,8,10,10,5,4.75,10,10,10,8.535714286,7,10,10,10,10,10,10,10,9.25,7.847943252,48,6.444117647,3.689298472,8,10,5,7.5,6.40835403,3.046192725,2.730669379,3.926936388,6.666666667,5.833333333,3.199945732,8.682724548,4.83220617,5.594917138,1,4.945954676,8.508403908,9.305290092,9.7756,5,8.1473235,9.266666667,8.52,7.1584,8.315022222,4.993481238,9.76508969,7.379285464,10,5.630274217,1.538461538,6.969415403,4.712717053,7.601756185,8,7.387528537,9,8.129176179,2.233333333,4.397721688,7.228381633,10,7.505751282,10,6.89419799,2.63922294,6,9.799748803,3.607309739,9.122213825,7.472296882,6.440132031,7.154502067,6.85,84,7.348971626,51,2
"34",2016,"SVK","Slovak Rep.","Eastern Europe",NA,NA,NA,6.275760683,9.581016058,10,10,7.5,10,4.996121995,8.499224399,10,10,10,10,10,10,9.360080152,10,10,10,10,NA,NA,7.5,8.555555556,7.127777778,7.727777778,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,7.333333333,7.75,10,10,10,9.297619048,7,10,10,10,10,10,10,10,9.25,8.536499891,33,4.05,4.809322327,8,9,2,5.5,5.589830582,2.97900796,2.011313438,5.225345293,10,6.666666667,3.140705679,9.688162581,4.247194927,6.333305042,1,5.587966843,8.257661644,9.721346175,9.896,10,9.468751955,9,8.96,6.8384,8.266133333,5.75373888,9.963313765,7.858526322,10,7.88197875,5.384615385,7.743794892,7.003463009,8.282030666,10,8.774063714,10,9.591354571,NA,3.482075135,6.681528092,NA,7.755176154,10,6.979694845,2.286781073,8,9.531848267,3.017560502,6.25400238,7.847809318,6.15633359,7.575794336,7.3,53,7.918249946,36,1
"35",2016,"SVN","Slovenia","Eastern Europe",7.694842381,5.859112283,5.797913159,6.450622608,9.807344064,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.769114688,10,10,10,10,NA,NA,10,9.177777778,7.822222222,9,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,8,8,10,10,10,9.428571429,7,10,10,10,10,10,10,10,9.25,8.822791467,23,4.120588235,4.98651143,8,4,0,2,4.776774916,4.530377785,3.145587444,5.631730557,9.166666667,7.5,4.228332095,8.40706527,7.115565142,7.705590725,0.948717949,6.217592011,8.209171462,9.875551767,9.98868,10,9.518350807,9,8.96,6.8384,8.266133333,6.042392253,9.963313765,8.002853009,10,4.980685115,3.076923077,7.743794892,5.267134361,7.884030176,5,8.739635138,10,7.913211713,2.233333333,2.388771772,5.74078083,8,8.129313462,10,6.082033233,2.780814568,7.777777778,9.646055742,4.776763042,7.007542321,7.253715015,6.540444744,6.845229897,7.05,71,7.936395733,35,1
"36",2016,"ESP","Spain","Western Europe",8.088213092,6.596637295,6.350741074,7.01186382,9.746606193,10,10,10,10,9.982789974,9.996557995,10,10,5,10,7.5,9.166666667,9.636610285,10,10,10,10,NA,NA,10,7.74,6.25,7.996666667,10,7.5,NA,NA,10,NA,NA,10,NA,NA,10,9.5,10,10,8,6.5,10,10,10,9.214285714,7,10,10,10,10,10,10,10,9.25,8.758213764,27,4.517647059,4.560500555,10,5,5,5,6.019536903,5.268001557,3.935998678,6.084128222,8.333333333,8.333333333,5.575964621,7.758620984,8.71231397,7.2295475,1,6.803471355,8.164989515,9.831322156,9.9596,10,9.488977918,9,8.96,6.8384,8.266133333,6.183213393,9.963313765,8.073263579,10,6.762779554,3.076923077,7.743794892,5.861165841,8.050140688,10,7.97018657,10,9.323395523,3.9,3.633370002,6.412395637,8,5.066321217,10,6.168681143,2.960416873,7.777777778,9.49238242,4.682879965,7.516913146,8.296182377,6.78775876,7.426611809,7.56,30,8.159106882,25,1
"37",2016,"SWE","Sweden","Western Europe",9.517962085,8.09462332,8.006347972,8.539644459,9.568894853,10,10,10,10,9.979844978,9.995968996,10,10,10,10,10,10,9.854954616,10,10,10,10,NA,NA,10,8.371111111,8.283333333,8.884814815,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,9.333333333,8.75,10,10,10,9.726190476,10,10,10,10,10,10,10,5,8.75,9.334750298,3,0.841176471,4.641235241,8,2,0,1,3.620602928,8.535521825,6.74304684,8.272355398,9.166666667,10,4.977399611,8.454247017,7.233297825,6.964761417,1,7.816366289,7.726319881,9.840764878,9.80316,10,9.34256119,9,8.96,6.8384,8.266133333,6.85409387,9.919527094,8.386810482,10,7.599192858,3.076923077,7.743794892,6.139970275,8.198228523,10,9.699365485,10,9.899788495,6.666666667,4.169215758,4.361790418,6,10,10,6.866278807,5.22415479,7.111111111,9.734240712,7.836757739,9.007652908,8.632462171,7.924396572,8.230154625,7.44,43,8.387375149,17,1
"38",2016,"CHE","Switzerland","Western Europe",NA,NA,NA,8.249290426,9.785457023,10,10,10,10,10,10,10,10,10,5,7.5,9.166666667,9.650707897,10,10,10,10,NA,NA,10,7.715555556,6.85,8.188518519,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,8.666666667,9,10,10,10,9.666666667,7,10,10,10,10,10,10,10,9.25,9.185518099,10,6.4,6.302265359,10,8,6,7,7.42556634,9.191307227,7.759735187,9.234495163,10,8.333333333,5.162788105,9.598998829,9.269527595,7.925752003,1,8.497326383,9.921561139,9.853986203,9.9132,10,9.922186836,9.906666667,8.74,0,6.215555556,6.392989158,9.889941295,8.141465227,10,7.751826843,3.076923077,7.743794892,6.19084827,7.636967263,8,9.931735656,10,9.310578552,10,7.704854012,8.36662372,6,10,5,7.845246289,6.33434693,8,9.572400552,8.045173963,8.373754301,9.293812433,8.269914696,8.475246512,8.39,4,8.78775905,2,1
"39",2016,"UKR","Ukraine","Eastern Europe",4.766431307,5.136370026,3.736319344,4.546373559,7.464542925,0,8.111306066,0,9.644481142,9.826684557,5.516494353,10,7.5,10,10,10,9.166666667,7.382567982,5,10,10,8.333333333,NA,NA,2.5,7.484444444,7.588888889,5.857777778,7.5,7.5,NA,NA,5,NA,NA,2.5,NA,NA,5,5.5,7.778007137,10,5.666666667,3.75,7.5,7.5,7.5,7.099239115,7,10,10,10,10,10,10,10,9.25,6.586270408,97,4.973529412,4.869888838,10,10,7,8.5,7.085854562,2.246535222,2.7062277,3.804157575,8.333333333,6.666666667,4.8026205,9.087032736,4.492178758,5.2126352,0.717948718,4.519291988,7.609485624,4.69342366,7.221,0,4.880977321,9.44,9.1,7.948,8.829333333,4.59809502,3.77871719,4.188406105,10,3.78323396,0,5.86315899,3.215464317,6.558300939,8,9.348894383,10,9.116298128,5.566666667,4.982025623,4.738438527,6,9.251725385,0,5.089809367,3.809336027,5.777777778,9.78348897,2.936682582,9.674541747,6.328945582,6.385128781,6.863745425,5.98,134,6.283135204,118,3
"40",2016,"GBR","United Kingdom","Western Europe",8.227729174,7.512236939,7.409704855,7.716556989,9.519035733,10,10,10,9.954265201,9.939020268,9.978657094,10,10,10,10,10,10,9.832564275,10,10,10,10,NA,NA,10,7.573333333,5.183333333,7.585555556,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,7,7.75,10,10,10,9.25,7,10,10,10,10,10,10,10,9.25,8.995835872,18,5.211764706,5.445781185,8,6,2,4,5.664386473,8.910224438,7.134579023,8.829253515,10,8.333333333,4.394428077,8.015852455,8.351079623,6.67523702,1,7.849331943,9.76575551,9.736824604,9.87168,10,9.843565028,9,8.96,6.8384,8.266133333,7.013773918,9.313022104,8.163398011,10,8.293682734,4.615384615,9.071302588,7.326789979,8.439080331,10,6.497309186,8,8.165769729,8.9,6.901307107,8.05407842,8,8.532230562,10,8.397936015,4.935642083,8.444444444,9.855925606,7.165795565,9.515200947,8.766974089,8.113997122,8.225900955,8,9,8.497917936,8,1
"41",2015,"ALB","Albania","Eastern Europe",6.108120619,4.802975012,4.583262588,5.164786073,9.096927089,10,10,10,10,10,10,10,7.5,5,5,5,7.5,8.865642363,5,10,5,6.666666667,NA,NA,10,9.233333333,8.472222222,9.235185185,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,5,5.5,10,10,10,8.642857143,0,10,10,10,10,10,10,5,6.25,7.587078008,61,8.185294118,7.509902296,8,9,7,8,7.923799103,2.746046899,2.97014404,4.228486942,8.333333333,4.166666667,4.387444055,6.386673239,6.719298363,6.278342661,0.948717949,5.003488819,9.292549966,9.427512888,9.622438094,10,9.585625237,9.353333333,9.24,8.024,8.872444444,5.439022597,9.405327776,7.422175186,10,5.553254317,4.615384615,8.296923099,6.155187344,8.112451744,5,7.629,10,7.543,5.566666667,5.026637868,6.090413268,8,6.299740913,10,6.830576453,6.080709213,6,9.733822237,4.186487668,7.324944072,7.074365792,6.733388164,7.035654872,7.53,34,7.558539004,49,2
"42",2015,"AUT","Austria","Western Europe",9.373309391,8.027584801,8.331508695,8.577467629,9.78798563,10,10,10,10,10,10,10,10,10,10,10,10,9.929328543,10,10,10,10,NA,NA,10,8.222222222,6.477777778,8.233333333,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,7.333333333,7.75,10,10,10,9.297619048,10,10,10,10,10,10,10,10,10,9.379794281,3,3.694117647,3.10106205,10,4,3,3.5,5.073794924,7.290996561,6.187249637,8.194186049,10,10,6.220992578,8.10049394,8.634920915,7.511032535,1,8.015541357,8.759314604,9.886400243,9.820686767,10,9.616600404,9.100559738,8.98,7.0012,8.360586579,6.399057585,9.963313765,8.181185675,10,7.017330342,3.076923077,7.743794892,5.946016104,8.12194709,8,9.38,10,9.126666667,8.9,3.333333333,2.079198618,6,10,3,5.552088659,4.452577677,8.888888889,9.282536712,6.460748537,7.295935388,8.531578233,7.485377573,7.388044299,7.64,27,8.509897141,12,1
"43",2015,"BLR","Belarus","Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2015,"BEL","Belgium","Western Europe",9.056079129,7.61364443,7.55747522,8.075732926,9.220406912,10,10,10,10,10,10,10,10,10,10,10,10,9.740135637,10,10,10,10,NA,NA,10,8.3,6.616666667,8.305555556,10,10,NA,NA,10,NA,NA,10,NA,NA,10,10,10,10,9.333333333,9,10,10,10,9.761904762,7,10,10,10,10,10,10,10,9.25,9.185713173,12,2.405882353,2.010415679,10,2,0,1,3.854074508,7.88354695,5.901105294,7.886131474,10,8.333333333,5.565037753,4.767009987,8.133333524,6.821897258,1,7.254599508,8.997155302,9.771930225,9.887881204,10,9.664241683,9.100559738,8.98,7.0012,8.360586579,6.616761495,9.963313765,8.29003763,10,7.579257915,3.846153846,7.743794892,6.389735551,8.26008994,10,8.815,10,9.605,8.9,3.741834142,4.792579769,6,10,10,7.239068985,3.727821033,8.666666667,9.763677072,6.888927796,7.459619696,8.195298439,7.450335117,8.098134701,7.43,43,8.307856586,21,1
"45",2015,"BIH","Bosnia and Herzegovina","Eastern Europe",6.891499568,5.000277201,5.610236333,5.834004367,9.355196508,10,10,7.5,9.622921935,9.717191451,9.368022677,10,10,5,5,5,8.333333333,9.01885084,5,5,10,6.666666667,NA,NA,10,8.288888889,8.055555556,8.781481481,10,7.5,NA,NA,10,NA,NA,10,NA,NA,10,9.5,10,10,6.666666667,4.25,10,10,10,8.702380952,7,10,10,10,10,10,10,10,9.25,8.003266712,46,5.488235294,5.352167397,4,10,3,6.5,5.335100673,3.182647375,2.765796522,3.568755684,5.1,NA,3.79305681,7.837119866,4.924924771,5.064245907,0.871794872,4.23921142,9.341706259,9.678614879,9.83,5,8.462580284,10,8.74,6.976,8.572,4.927628005,9.595859387,7.261743696,10,4.234496616,3.076923077,8.518174381,5.276531358,7.777568764,10,8.63,10,9.543333333,4.433333333,3.762868587,7.078900287,10,7.505751282,10,7.130142248,2.632546216,4.666666667,7.733183262,3.194266007,7.966314803,5.392966822,5.264323963,7.312599848,6.63,96,7.316633356,55,2
